420-프로젝트실-1,126.6337492,37.3747169,126.6336998,37.3746654,126.6337715,37.3746217,126.6338208,37.3746738,126.6337492,37.3747169,,,,,,,,
421-엔터테인먼트 컴퓨팅연구실,126.6338196,37.3746742,126.6337702,37.3746228,126.6338419,37.3745791,126.6338912,37.3746311,126.6338196,37.3746742,,,,,,,,
422-그래픽스 AI 연구실,126.6338903,37.3746311,126.6338409,37.3745797,126.6335723,37.3742997,126.6336217,37.3743518,126.63355,37.3743948,,,,,,,,
423-분산시스템연구실,126.6340322,37.3745455,126.6339848,37.3744966,126.6340533,37.374455,126.6340987,37.374504,126.6340322,37.3745455,,,,,,,,
424-생물정보학연구실,126.6340997,37.3745045,126.634053,37.374455,126.634117,37.3744176,126.6341616,37.3744663,126.6340997,37.3745045,,,,,,,,
425-교수연구실(컴퓨터공학부-박종승),126.6339584,37.3744496,126.634015,37.3744142,126.634041,37.3744417,126.6339835,37.3744768,126.6339584,37.3744496,,,,,,,,
426-교수연구실(컴퓨터공학부-채진석),126.6339327,37.3744226,126.6339895,37.3743868,126.634015,37.3744142,126.6339584,37.3744498,126.6339327,37.3744226,,,,,,,,
427-교수연구실(컴퓨터공학부-성미영),126.6339327,37.3744229,126.6339075,37.3743953,126.6339647,37.3743607,126.6339895,37.3743871,126.6339327,37.3744229,,,,,,,,
428-교수연구실(컴퓨터공학부-이승수),126.6339075,37.3743953,126.6338814,37.3743667,126.6339382,37.3743327,126.6339647,37.3743607,126.6339075,37.3743953,,,,,,,,
429-교수연구실(컴퓨터공학부-민병준),126.6338814,37.3743667,126.633856,37.3743395,126.6339128,37.3743052,126.6339382,37.3743327,126.6338814,37.3743667,,,,,,,,
430-교수연구실(컴퓨터공학부-이장호),126.633856,37.3743395,126.6338285,37.374311,126.633886,37.3742765,126.6339128,37.3743052,126.633856,37.3743395,,,,,,,,
431-교수연구실(컴퓨터공학부-백형부),126.6338285,37.374311,126.6338031,37.3742836,126.6338602,37.3742488,126.633886,37.3742765,126.6338285,37.374311,,,,,,,,
432-교수연구실(컴퓨터공학부-김지범),126.6338031,37.3742836,126.6337773,37.3742562,126.6338347,37.3742216,126.6338602,37.3742488,126.6338031,37.3742836,,,,,,,,
433-교수연구실(컴퓨터공학부-홍윤식),126.6337773,37.3742562,126.6337518,37.374229,126.633809,37.3741944,126.6338347,37.3742216,126.6337773,37.3742562,,,,,,,,
434-교수연구실(컴퓨터공학부-최승식),126.6337521,37.374229,126.6337273,37.3742026,126.633785,37.3741688,126.6338093,37.3741944,126.6337521,37.374229,,,,,,,,
